ID,Resolution,WSI,Class,Image_path
19260,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_143.jpg
19261,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_207.jpg
19262,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_236.jpg
19263,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_319.jpg
19264,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_188.jpg
19265,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_325.jpg
19266,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_32.jpg
19267,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_55.jpg
19268,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_86.jpg
19269,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_106.jpg
19270,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_120.jpg
19271,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_335.jpg
19272,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_26.jpg
19273,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_240.jpg
19274,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_129.jpg
19275,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_345.jpg
19276,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_47.jpg
19277,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_359.jpg
19278,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_8.jpg
19279,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_15.jpg
19280,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_338.jpg
19281,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_264.jpg
19282,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_160.jpg
19283,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_162.jpg
19284,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_354.jpg
19285,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_57.jpg
19286,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_175.jpg
19287,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_190.jpg
19288,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_135.jpg
19289,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_58.jpg
19290,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_254.jpg
19291,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_367.jpg
19292,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_186.jpg
19293,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_167.jpg
19294,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_109.jpg
19295,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_323.jpg
19296,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_322.jpg
19297,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_111.jpg
19298,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_66.jpg
19299,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_183.jpg
19300,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_72.jpg
19301,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_19.jpg
19302,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_18.jpg
19303,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_136.jpg
19304,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_147.jpg
19305,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_0.jpg
19306,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_192.jpg
19307,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_201.jpg
19308,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_34.jpg
19309,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_74.jpg
19310,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_28.jpg
19311,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_299.jpg
19312,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_164.jpg
19313,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_137.jpg
19314,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_48.jpg
19315,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_128.jpg
19316,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_40.jpg
19317,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_182.jpg
19318,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_11.jpg
19319,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_189.jpg
19320,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_226.jpg
19321,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_252.jpg
19322,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_233.jpg
19323,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_65.jpg
19324,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_337.jpg
19325,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_117.jpg
19326,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_149.jpg
19327,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_20.jpg
19328,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_273.jpg
19329,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_287.jpg
19330,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_223.jpg
19331,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_13.jpg
19332,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_159.jpg
19333,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_282.jpg
19334,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_243.jpg
19335,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_130.jpg
19336,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_267.jpg
19337,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_24.jpg
19338,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_96.jpg
19339,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_347.jpg
19340,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_121.jpg
19341,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_1.jpg
19342,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_141.jpg
19343,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_142.jpg
19344,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_2.jpg
19345,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_79.jpg
19346,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_114.jpg
19347,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_151.jpg
19348,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_178.jpg
19349,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_274.jpg
19350,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_327.jpg
19351,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_259.jpg
19352,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_148.jpg
19353,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_262.jpg
19354,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_360.jpg
19355,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_213.jpg
19356,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_221.jpg
19357,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_242.jpg
19358,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_33.jpg
19359,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_211.jpg
19360,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_80.jpg
19361,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_296.jpg
19362,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_185.jpg
19363,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_50.jpg
19364,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_88.jpg
19365,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_54.jpg
19366,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_245.jpg
19367,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_355.jpg
19368,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_212.jpg
19369,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_284.jpg
19370,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_75.jpg
19371,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_263.jpg
19372,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_198.jpg
19373,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_16.jpg
19374,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_328.jpg
19375,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_179.jpg
19376,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_60.jpg
19377,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_91.jpg
19378,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_348.jpg
19379,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_93.jpg
19380,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_241.jpg
19381,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_92.jpg
19382,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_98.jpg
19383,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_202.jpg
19384,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_285.jpg
19385,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_146.jpg
19386,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_131.jpg
19387,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_29.jpg
19388,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_53.jpg
19389,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_163.jpg
19390,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_97.jpg
19391,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_9.jpg
19392,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_366.jpg
19393,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_51.jpg
19394,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_108.jpg
19395,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_244.jpg
19396,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_199.jpg
19397,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_70.jpg
19398,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_353.jpg
19399,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_181.jpg
19400,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_357.jpg
19401,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_156.jpg
19402,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_126.jpg
19403,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_203.jpg
19404,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_38.jpg
19405,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_288.jpg
19406,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_363.jpg
19407,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_248.jpg
19408,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_95.jpg
19409,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_247.jpg
19410,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_7.jpg
19411,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_25.jpg
19412,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_344.jpg
19413,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_304.jpg
19414,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_321.jpg
19415,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_232.jpg
19416,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_351.jpg
19417,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_313.jpg
19418,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_107.jpg
19419,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_218.jpg
19420,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_343.jpg
19421,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_342.jpg
19422,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_23.jpg
19423,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_272.jpg
19424,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_350.jpg
19425,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_246.jpg
19426,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_324.jpg
19427,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_362.jpg
19428,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_209.jpg
19429,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_333.jpg
19430,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_251.jpg
19431,10x,!1_S154_1,sxgsz,source_data_patch_use/sxgsz/sxgsz-10X/!1_S154_1/x=24790_y=52228_w=11855_h=8428/patch_275.jpg
